city,label,text
Bloomington,Water_Sewer_Drainage,Customer would like adjustment on large bill due to watering during the month of September 2004.
Bloomington,Waste_Sanitation,CANS AT THE CURB.
Bloomington,Waste_Sanitation,TRASH ON BOTH SIDES OF THE HOUSE.
Bloomington,Water_Sewer_Drainage,Customer requests adjustment on large bill due to heavy watering during September and Octboer 2004.
Bloomington,Waste_Sanitation,There is trash on the front porch.
Bloomington,Water_Sewer_Drainage,Customer requested adjustment in account due to need for heavy watering in Sept. 2004. Will be scheduled for appeal at next USB Admin. Subcommittee meeting.
Bloomington,Water_Sewer_Drainage,Letter requested afdjustment due to heavy watering during the month of September. Will be notified when USB Admin. Subcomm. mtg. is scheduled.
Bloomington,Water_Sewer_Drainage,Customer requested appeal for adjustment to bill due to heavy watering needed during Sept. 2004. Will be notified when next USB Admin. Subcommittee mtg. is held.
Bloomington,Trees_Vegetation,"A neighbor called engineering to report her neighbor Robert Staats, put a large brush pile on the road E. Hollywood Dr.  It is a crushed stone road."
Bloomington,Waste_Sanitation,A citizen called in to complain about trash in the yard of 724 W. Dixie St.  He stated that the trash has been in the yard for several weeks.
Bloomington,Waste_Sanitation,Larry came in to report that there is trash at this address.
Bloomington,Waste_Sanitation,Larry came in to the HAND Department to report that there is trash that this address
Bloomington,Waste_Sanitation,Larry reported to the HAND Department that there is trash at 729 W. Kirkwood.
Bloomington,Waste_Sanitation,Larry stated that there is trash out side of this address
Bloomington,Waste_Sanitation,Larry informed the HAND Department that there is trash out side of this address
Bloomington,Waste_Sanitation,Metal storage shed at rear of property is full of trash.
Bloomington,Waste_Sanitation,"late set out, per Larry Barker.  Second time in two weeks this has happened, resident said she may be setting too close to the driveway where she lives and the guys will not get trash from private property.  She has been made aware."
Bloomington,Waste_Sanitation,Trash is at the side of the house.
Bloomington,Water_Sewer_Drainage,Letter rec'd. and phone call rec'd. stating that Mr. Vencel would like to appear water and wastewater bills for August and September 2004. They do not  feel there were any leaks and want to appeal.
Bloomington,Waste_Sanitation,A citizen called to report that there are bags of trash out side of this address.
Bloomington,Waste_Sanitation,Mrs. Carlile called to report that there are trash and toys in the yard of 810 W. Windind Way.  She is very upset about this and would like a call back after an inspecter goes to this address.
Bloomington,Waste_Sanitation,Mrs. Carlile called to report that the address next to 3341 N. Valleyview Dr. (She did not know the exact address.) has at least 25 bicycles in the front yard and 15 or so in the side and back yard.  Mrs. Carlile is very upset about this and wuld like a call form the inspecter after they have looked at the property.
Bloomington,Waste_Sanitation,"Neighbor says the is a red barn on the alley which has trash piled by it -- lumber, tires, brush, old windows, etc."
Bloomington,Waste_Sanitation,TRASH AND BROKEN GLASS BEHIND THE HOUSE.
Bloomington,Waste_Sanitation,THE HOUSE NEXT DOOR HAS A BACK YARD FULL OF TRASH.
Bloomington,Waste_Sanitation,A citizen came in to complain about trash around 102 S. Hillsdale Dr.  She stated that they let the trash build up for at least 3 weeks before it is ever taken away.  She also stated that there are mice in the yard. (the Citizen left a pic of the trash - I gave it to Kevin.)
Bloomington,Water_Sewer_Drainage,"Tenants rent property at 413 S. Highland. Landlord (K. Norbu) says high water bills are their responsibility. He did fix leaking stool, however."
Bloomington,Water_Sewer_Drainage,"Lorelei Cascio, Vice Pres. of Wapehani Hills Apts., requests appeal before USB to appeal high water/sewer bill."
Bloomington,Waste_Sanitation,Trash has been sitting at curb for 2 weeks.
Bloomington,Waste_Sanitation,"Newspaper, plastic cups and scattered litter at 501, 515 and 301 N. Washington."
Bloomington,Waste_Sanitation,Trash behind the house piled 4'x5'.
Bloomington,Waste_Sanitation,A citizen called in to report that there are at least 20 bags of trash in the yard at 816 S. Larkspur Lane.  The citizen also stated that they have been throwing there bags of trash in the yard for months.
Bloomington,Trees_Vegetation,A citizen called to state that ther is a pile of limbs in the tree plot for a few weeks.
Bloomington,Waste_Sanitation,"Citizen stated that across the street from 1115 S. Brooks Dr., there is a house whose yard is beginning to look like a construction dump site.  There 
is a wagon in the yard that has a toilet in it.  The citizen also stated that she has been reporting this house for the past 3 years."
Bloomington,Waste_Sanitation,Trash piled in the driveway for weeks.
Bloomington,Waste_Sanitation,there is a pile of drywall or some sort of construction material behind house.  You MUST get out of car to see.
Bloomington,Trees_Vegetation,kudzu growing behind house
Bloomington,Waste_Sanitation,A citizen called to report that trash is all over the yard of 411 E. 10th St.
Bloomington,Waste_Sanitation,A citizen called to report that there is trash outside this address.
Bloomington,Waste_Sanitation,A citizen called to report that there is trash out side of this house.
Bloomington,Waste_Sanitation,A citizen called to report that there is trash at the intersection of Woodlawn and 14th.
Bloomington,Waste_Sanitation,Trash is sitting out in front of this address.
Bloomington,Waste_Sanitation,Citizen states that there is a lot of trash sitting out without stickers.  The regular trash day for that address is Monday.
Bloomington,Waste_Sanitation,A Citizen called to report that every Monday there is trash dumped in the alley behind the Blue Bird.  The citizen stated that she has called this problem in several times before.
Bloomington,Waste_Sanitation,A large pile of trash has been building up in the North/South alley behind 409 N. Clark St. The Caller stated that it seams that there are a lot of people dumping trash hear and everyone in the neightborhood recieved a letter making them aware that they need to put trash stickers on thier trash.
Bloomington,Waste_Sanitation,Trash has been sitting out for several weeks.  The citizen statd that he called in a week ago
Bloomington,Waste_Sanitation,Trash has been sitting in front of this address for 7 days.
Bloomington,Trees_Vegetation,The gutters on the house need to be cleaned.
Bloomington,Traffic_Signals_Signs,Overgrown bushes and vehicles parked in the alleyway. Caller said she almost had a head-on accident in the alley.
Bloomington,Waste_Sanitation,Bags of trash and cans without lids accummulating at the rear of the property.
Bloomington,Waste_Sanitation,Resident puts trash next to the street days before Sanitation picks up.
Bloomington,Waste_Sanitation,A cictizen called and reported that there are several bags of trash in front of the house at 304 W. 16th St.  They also stated that animals have gotten in to the bags
Bloomington,Waste_Sanitation,A citizen called in to report that there are bags of trash sitting in front of the house at 312 W. 16th.  They also stated that there are animals getting into the trash.
Bloomington,Waste_Sanitation,Z citizen called to report that there is trash sitting out side of this address and the trash is not tagged.  They were afraid that animals would get in the trash.
Bloomington,Waste_Sanitation,Trash is sitting AROUND 2603 S. Bryan and you can see it from the street.  The Citizen also stated that dogs are getting into the trash as well.  He was not sure of the address.  He called back in to report the same problem on 10/22/2004.
Bloomington,Waste_Sanitation,A citizen called to complain about the trash and cars in the yard at 3211 N. Valleyview Dr.
Bloomington,Waste_Sanitation,Trash piled every where in the back yard.
Bloomington,Waste_Sanitation,The house is vacant. Bags of trash are sitting out front without any tags.
Bloomington,Waste_Sanitation,Larry stated that the recycling has not been picked up at this address for over 2 months and they have been left notices.  They leave the recycling out and do not bring it in from the curb.
Bloomington,Waste_Sanitation,A citizen called to report that the residents as 613 Eastside Dr. leave trash out by the road.
Bloomington,Waste_Sanitation,Trash cans not covered or concealed from view.
Bloomington,Waste_Sanitation,Trash has been sitting out for weeks without stickers.
Bloomington,Waste_Sanitation,The house has been vacant for years.  High weeds/high grass. Trash is everywhere. The house looks terrible.  Please call Ms. Carlile with the status of this complaint.
Bloomington,Waste_Sanitation,neighbor reports that there are several bags of trash and junk that are out in fornt of this apartment complex and that the trash hauler only empties the dumpster and that the trash is being scattered all over the neighborhood
Bloomington,Property_Housing_Code,abandoned unsafe trailer behind this huse
Bloomington,Property_Housing_Code,BPD dispatch left voice mail that this property recently burned and someone has removed the plywood from the door/windows.
Bloomington,Trees_Vegetation,Plants are overgrown on the sidewalk.
Bloomington,Waste_Sanitation,Trash in the alley behind the Blue Bird.  The Citizen would like this to be taken care of as soon as possable.
Bloomington,Trees_Vegetation,There is a rose bush hanging over the sidewalk.
Bloomington,Traffic_Signals_Signs,There is a large bush next to the street that is obscuring line of sight when Ms. Hurless is trying to exit her driveway.  Citizen is requesting a status report after the inspection.
Bloomington,Waste_Sanitation,"The yard has high grass, weeds, trash.  There are also old cars in the yard."
Bloomington,Parking_Vehicles,Vehicles in front yard
Bloomington,Property_Housing_Code,"Illegal banner - Goldcasters, for lease sign"
Bloomington,Property_Housing_Code,banner - Farifield Inn
Bloomington,Waste_Sanitation,Mr. Johnson has been seeing rats in the alley and at the rear of the property; trash is at the back of the house.
Bloomington,Parking_Vehicles,Mr. Rearick states that tenants at this address are parking on the lawn.
Bloomington,Property_Housing_Code,Illegal signage - Yeng Ching banner
Bloomington,Parking_Vehicles,vehicles on lawn
Bloomington,Streets_Sidewalks,The Mayor's Office received a call from Jennifer from Stonebelt regarding the condition of a section of sidewalk across from St. Charles School in front of the Fire Station.  She also states that she does not feel that it is ADA Compliant.
Bloomington,Parking_Vehicles,cars on lawn
Bloomington,Parking_Vehicles,cars on lawn
Bloomington,Trees_Vegetation,High Grass @ 1729 Arlington and the property beside it.  It does not have a number on the house.
Bloomington,Waste_Sanitation,"Large amount of trash on N. Kinser, N. of 17th St.  It is on the left as soon as you turn on Kinser Pike."
Bloomington,Waste_Sanitation,huge pile of trash on back porch and litter all over the yard
Bloomington,Trees_Vegetation,grass not mowed
Bloomington,Trees_Vegetation,Kudzu taking over back yard
Bloomington,Waste_Sanitation,"trash on north side of building, old dry wall on NW corner of building yard generally a mess"
Bloomington,Waste_Sanitation,trash on sough side of house
Bloomington,Trees_Vegetation,grass on SE corner not mowed
Bloomington,Waste_Sanitation,424 E. Cottage Grove stores their recyclables in front of the house at the street.
Bloomington,Waste_Sanitation,mattress in back of unit
Bloomington,Waste_Sanitation,mattress in back of unit
Bloomington,Waste_Sanitation,sofa behind house
Bloomington,Waste_Sanitation,trash on porch
Bloomington,Waste_Sanitation,huge pile of trash behind house.  This entire alley is rather trashed
Bloomington,Waste_Sanitation,mountain of trash behind house and other trash in old driveway cut that leads to the basement unit
Bloomington,Waste_Sanitation,A citizen called and stated that there is trash outside of this address and a tree is down in the front yard for a while.
Bloomington,Waste_Sanitation,A citizen called and stated that there is trash outside of this address.
Bloomington,Waste_Sanitation,"Trash everywhere.  This is a duplex, the trash could be from 721 W. 15th St."
Bloomington,Trees_Vegetation,Shrubs and gravel all over the sidewalk in front of 2101 S. High St.
Bloomington,Traffic_Signals_Signs,134 & 135 N. Bryan Ave.  Over growth problem.
Bloomington,Trees_Vegetation,Grass not cut.
Bloomington,Waste_Sanitation,Trash piled behind the building.
Bloomington,Waste_Sanitation,Trash in yard.
Bloomington,Trees_Vegetation,GRASS NOT CUT; ENTIRE COMPLEX NEEDS MOWED.
Bloomington,Waste_Sanitation,TRASH SITTING ON THE N. PARK SIDE OF STRUCTURE FOR 4 WEEKS.
Bloomington,Waste_Sanitation,RECYCLING BINS STILL IN THE YARD.
Bloomington,Waste_Sanitation,BEER BOTTLES IN FRONT YARD.
Bloomington,Trees_Vegetation,"Citizen living at 512 W. Ralston is putting grass clippings and misc. yard waste in alley behind his house, blocking the alley from being used."
Bloomington,Waste_Sanitation,Larry reported to the HAND Department that there is trash out side of this address and Sanitation will not pick it up.
Bloomington,Waste_Sanitation,Larry reported to the HAND Department that this address and the Sanitation Department will not pick the trash up.
Bloomington,Waste_Sanitation,Larry reported to the HAND Department that there is trash out side of this address and the Sanitation Department will not pick it up.
Bloomington,Waste_Sanitation,Larry reported to the HAND Department that there is trash out side of this address and that the Sanitation Department will not pick it up.
Bloomington,Waste_Sanitation,Larry reported to the HAND Department that there is trash out side of this address and the Sanitation Department will not pick it up.
Bloomington,Waste_Sanitation,Larry reported to the HAND Department that there is trash out side of this address and Sanitation will not pick it up.
Bloomington,Waste_Sanitation,TRASH AT THE SIDEWALK. 805 E HILLSIDE ALSO HAS SOME TRASH.
Bloomington,Waste_Sanitation,address approximate:  engineering reports that at the corner for Hillside Drive and Washington Street there is a large pile of untagged trash.
Bloomington,Waste_Sanitation,"address approximate:
engineering reports that on Davis Street between Walnut and Washington there is a large pile of untagged trash"
Bloomington,Waste_Sanitation,Citizen stated that there is trash out side of this house.
Bloomington,Waste_Sanitation,trash in bins on 9th St. side.
Bloomington,Parking_Vehicles,Parking on the lawn; parking on the street and obstructing view of driveways.
Bloomington,Waste_Sanitation,Citizen called and stated that misc. furniture in the side yard of 716 E. 2nd St.
Bloomington,Parking_Vehicles,Citizen stated that cars are parking on the lawn of 418 N. Grant.
Bloomington,Trees_Vegetation,The back yard has high grass.
Bloomington,Trees_Vegetation,"At the corner of Park/Wilson there is high grass.  Also, the trash sits out for weeks and the recycling boxes are sitting out."
Bloomington,Water_Sewer_Drainage,Sewage discharge in the back yard.
Bloomington,Property_Housing_Code,Illegal temp signs - banners - directv
Bloomington,Property_Housing_Code,temporary sign in r.o.w. - American Sunbelt Properties
Bloomington,Waste_Sanitation,trash and a chair at the curb for going on 2 weeks.
Bloomington,Traffic_Signals_Signs,Resident states that there is bushes and high weeds on the Northeast corner of Eastside Drive & Circle Drive that causes a visibility problem.
Bloomington,Trees_Vegetation,Back yard not mowed all summer.
Bloomington,Parking_Vehicles,Cars on lawn
Bloomington,Parking_Vehicles,Cars on lawn
Bloomington,Traffic_Signals_Signs,There is a stone pillar on the northwest corner that has high grass/flowers surrounding it.  If you are approaching the 4-way stop going eastbound on Grimes Lane.  You cannot see if someone is going southbound on Henderson Street.  This is a 4-way stop but she was hit when someone ran the stop sign going southbound.  She could not see them approach the intersection until she was halfway into it.
Bloomington,Streets_Sidewalks,Standing water in back yard after rain-neighbor to the east gets water in basement
Bloomington,Waste_Sanitation,The house SOUTH of 1309 S. Walnut has 15 bags of trash behind the house.
Bloomington,Trees_Vegetation,Citizen called to report that the house directly south of 201 S. Hillsdale Dr. has a large pile of yard wate that has been piling up and is now an eye sore.
Bloomington,Traffic_Signals_Signs,"Ms. Daywalt stated that at the intersection of High Street & Meadowbluff Court there is a line of sight problem.  If you are on Meadowbluff and you are attempting a left hand turn, there is a large plant that creates a problem."
Bloomington,Waste_Sanitation,Misc. trash has been left out for over 2 weeks and the corner of Winding Way and N. Kinser Pike.
Bloomington,Waste_Sanitation,A citizen called and stated that trash has been sitting out side of 2404 E. 5th St. for at least 1 week
Bloomington,Waste_Sanitation,residents have left out a stove for several weeks
Bloomington,Parking_Vehicles,Parking on the lawn in the back yard every day.
Bloomington,Waste_Sanitation,RECYCLING BIN HAS TRASH IN IT AND IS SITTING ON THE SIDEWALK.
Bloomington,Trees_Vegetation,GRASS NOT CUT. THERE HAS BEEN A HORSE TRAILER PARKED AT THE ENTRANCE OF WILLOW COURT FOR 2 WEEKS.
Bloomington,Waste_Sanitation,Citizen stated that there are 4-5 overflowing trash cans left on the sidewalk at 702 S. Washington St. all the time.  He would like this taken care of.
Bloomington,Trees_Vegetation,citizen called and stated that the grass by the side walk at 620 S. Lincoln St. is at least 2 feet high.
Bloomington,Waste_Sanitation,Trash is over-flowing in the dumpster behind 528 N. Walnut.  The trash truck doen't stop to pick it up anymore.
Bloomington,Property_Housing_Code,Illegal temp signs - Old National
Bloomington,Property_Housing_Code,illegal temp signs - Sprint
Bloomington,Property_Housing_Code,illegal temp signs - Old National Bank
Bloomington,Waste_Sanitation,Trash piled between two houses: 3351 Kinser and 811 Winding Way.
Bloomington,Property_Housing_Code,Tenant called to say that floor structure is failing.
Bloomington,Waste_Sanitation,Tenants had loud party last night and threw trash all over the yard.
Bloomington,Waste_Sanitation,No stickers on trash and over weight.  This is the 3rd notice.
Bloomington,Waste_Sanitation,50-85 bags of trash beside the house and in the yard.
Bloomington,Waste_Sanitation,RESIDENTS LEAVE TRASH CANS OUT ALL THE TIME.
Bloomington,Waste_Sanitation,TRASH CANS AND APPLIANCE IN FRONT FOR TWO WEEKS; PARKING ON THE LAWN.
Bloomington,Trees_Vegetation,GRASS/WEEDS OVERGROWN INTO THE ALLEY MAKING DRIVING DANGEROUS WHEN PULLING OUT OF THE ALLEY.
Bloomington,Waste_Sanitation,Trash sitting in front of house.
Bloomington,Trees_Vegetation,A citizen called in to report that the yard at 207 E. 16th St. is over grown and is at least 8 inches tall
Bloomington,Waste_Sanitation,This was a late setout!  We received a phone call from the property owner stating that her recycling was picked up but that everyone else's on the street had been.  The owner called back a few minutes later and stated that her trash was not picked up either. Larry picked up but phoned in to inform us that the entire street had been picked up and it was definitely a late set out.
Bloomington,Waste_Sanitation,There is a bunch of trash in the backyard. It has been there for quite some time.  There are no tags on it.
Bloomington,Waste_Sanitation,Trash Everywhere on the North and South side of E. 1st Street.
Bloomington,Waste_Sanitation,Abandoned vehicles and trash all over the 1200 block of W. Cottage Grove.
Bloomington,Parking_Vehicles,vehicles parked on lawn
Bloomington,Waste_Sanitation,A citizen reported that a house at the corner of 4th St. and Dunn St. has trash all over the yard and the yard is over grown.  He also stated that he was not sure of the exact address.
Bloomington,Trees_Vegetation,grass not cut. This is a constant problem and needs to be checked on regularly.
Bloomington,Waste_Sanitation,"Piles on trash on N. Washington, N. Lincoln, N. Dunn, and S. Fess."
Bloomington,Waste_Sanitation,Trash still on the sidewalk; obstructing the sidewalk.
Bloomington,Waste_Sanitation,Trash in the yard and tree plot.
Bloomington,Waste_Sanitation,The citizens who lived at 821 W. Ralston Dr. moved and left trash by the mail box with out tags.  They also have not mowed the yard.  The caller also stated that there are weeds growing out of the guttering.
Bloomington,Waste_Sanitation,Trash everywhere on the 400 block of N. Dunn.
Bloomington,Waste_Sanitation,All of S. Washington Street is covered in trash.
Bloomington,Waste_Sanitation,All of S. Palmer Street is covered in trash.
Bloomington,Waste_Sanitation,All of S. Grant Street is covered in trash.
Bloomington,Waste_Sanitation,TRASH CANS BLOCKING SIDEWALK.
Bloomington,Waste_Sanitation,No dumpsters provided or trash cans with lids; lots of rats in the area (under the large bush and tunnels in the gravel). Property south of 1314 has rats too.
Bloomington,Waste_Sanitation,Bags of trash on front porch and grass is knee high.
Bloomington,Waste_Sanitation,The owner of property cleaned out the house.  It is a rental.  They have huge piles of construction debris and trash in the front yard.  It has been there for over 2 weeks.
Bloomington,Parking_Vehicles,Corvette parked in yard and across sidewalk.
Bloomington,Waste_Sanitation,Trash in front and back yard.
Bloomington,Waste_Sanitation,"Storing trash ""small landfill"" next to the alley."
Bloomington,Traffic_Signals_Signs,Wild flowers are blocking the line of sight on the South East corner of the Stull Grimes intersection.
Bloomington,Trees_Vegetation,Residents have 4-5 cans of yard waste in front since Aug. 1.
Bloomington,Waste_Sanitation,A citizen called to report that the residents at 1323 W. 8th St. have left there trash sitting out side with out trash tags for the past 2 -3 weeks.
Bloomington,Water_Sewer_Drainage,"Mobile home park pump station not able to pump sewer upgravity. Shannon Childers, Mgr., says they have to have sewage pumped and hauled off and feels they are paying twice for sewage disposal, plus they are fored to use water hydrants for clean-up and boaring the new force mains."
Bloomington,Trees_Vegetation,"Person who lives at 419 N. Jackson said house ""down"" alley facing 8th St has tall grass."
Bloomington,Trees_Vegetation,High weeds in the empty lot beside 2439 Goldin Drive. (This is in The Stands.)
Bloomington,Trees_Vegetation,High grass and weeds.  Branches are everywhere.
Bloomington,Trees_Vegetation,BUSHES/WEEDS OVERGROWN ONTO SIDEWALKS.
Bloomington,Trees_Vegetation,BUSHES/WEEDS OVERGROWN ONTO SIDEWALKS.
Bloomington,Waste_Sanitation,TRASH AND WEEDS ON SIDEWALK.
Bloomington,Trees_Vegetation,High grass/weeds.
Bloomington,Trees_Vegetation,High grass/weeds.
Bloomington,Trees_Vegetation,High grass/weeds.
Bloomington,Waste_Sanitation,Large amounts of trash.
Bloomington,Waste_Sanitation,Large amounts of trash in the 1100-1200 block of Maxwell.
Bloomington,Waste_Sanitation,Large amounts of trash.
Bloomington,Waste_Sanitation,Large amounts of trash at the corner of Walnut/Grimes.
Bloomington,Waste_Sanitation,TRASH IN THE YARD AND ON THE FRONT PORCH.
Bloomington,Waste_Sanitation,"Trash is everywhere. (front yard)
Please call Ms. Otten with the status of the complaint."
Bloomington,Trees_Vegetation,Citizen states that there is a very large brush pile.
Bloomington,Waste_Sanitation,Large pile of trash with no tags.
Bloomington,Traffic_Signals_Signs,Over growth at 2435 E. 3rd St.
Bloomington,Traffic_Signals_Signs,Over growth problem at 105 N. Overhill Dr.
Bloomington,Waste_Sanitation,trash and furniture at the curb.  It has been out for several days.  Monday trash day
Bloomington,Property_Housing_Code,Illegal temp signage - banner
Bloomington,Trees_Vegetation,Grass has not been cut since the students moved out.  Caller believes owner is now living out of the country.  Hallmark may possibly manage this.
Bloomington,Water_Sewer_Drainage,Customer wishes to appeal for waiver of large bill rec'd for period or 3/01 thru 3/31 in 2004.
Bloomington,Water_Sewer_Drainage,Customer stated they are going to have to install all new water lines due to over 5 line breaks during a 2 year period. Customer says they will not be able to pay for new line and pay utility charges at the same time.
Bloomington,Trees_Vegetation,High grass and weeds.
Bloomington,Waste_Sanitation,Appliance trash in the back yard.
Bloomington,Waste_Sanitation,Trash everywhere - no stickers.
Bloomington,Traffic_Signals_Signs,"Line of sight problem at 1st St. and High St. looking North.  Mrs. jones stated that there have been 2 car accidents at this intersection in the past 2 months.
Line of sight problem if you are turning off Clifton Ave. and are looking north or south."
Bloomington,Traffic_Signals_Signs,vegitation overgrown on the N W corner at Henderson and Grimes.
Bloomington,Trees_Vegetation,High weeds and grass on the grant side of the property.
Bloomington,Waste_Sanitation,The residents/tenants at either 2600 or 2602 S. Bryan Street moved out and left several bags of trash.  The bags/cans do not have stickers on them.  Sanitation Department has left notices that bags need stickers.  The gentleman at 2603 S. Bryan Street has received the notice but he states that the trash problem is across from him.
Bloomington,Waste_Sanitation,Tenants moved out and left lots of trash.
Bloomington,Waste_Sanitation,There is trash everywhere on the 1200 block of S. Palmer.
Bloomington,Waste_Sanitation,There is trash everywhere and now the neighbors have rats!  They are big rats.
Bloomington,Trees_Vegetation,Very tall grass in the back yard.
Bloomington,Waste_Sanitation,"There are toys, clothes, types of trash on the roof.  The house is across from the golf course, it might be 911 or 912 W. Winding Way."
Bloomington,Waste_Sanitation,several bags of trash left out.  Sanitation Dept. left notice on 8/2/04 that bags need stickers.  GIS states that DL Poer
Bloomington,Trees_Vegetation,There is high grass between the sidewalk and street around the 3600 block of E. 3rd.
Bloomington,Traffic_Signals_Signs,"The people who work at 756 S. Walnut St. can not see to pull out on to College because the property directly behind them have not cut there weeds and they are unable to see over them.  It appears the adrress of the property behind them is 735 S. College, it is a Mr. Lubie Oil Change business."
Bloomington,Waste_Sanitation,Trash on the front porch and in the yard.
Bloomington,Parking_Vehicles,Parking on the lawn.
Bloomington,Parking_Vehicles,Parking on the lawn. Several vehicles parked on the street (for 11 months) with expired plates.
Bloomington,Property_Housing_Code,Residents at 819 Graham Drive have an electrical extension cord running across the front yard to 813 Graham Drive. Residents at 819 was shut off by Cinergy for nonpayment.
Bloomington,Waste_Sanitation,Lots of trash at 718 and 720 Hunter.
Bloomington,Waste_Sanitation,Lots of trash at 620 and 624 Fess.
Bloomington,Waste_Sanitation,Bags and cans must have a sticker attached.  950
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, Bags must have sticker attached.  944 sm"
Bloomington,Waste_Sanitation,Bags must have sticker attached.  944 sm
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, Bags must have sticker attached.  944 sm"
Bloomington,Waste_Sanitation,Bags must have sticker attached.  944 sm
Bloomington,Waste_Sanitation,Bags must have sticker attached.
Bloomington,Waste_Sanitation,Bags must have sticker attached.  Tags must be on trash.
Bloomington,Waste_Sanitation,Bags must have sticker attached.
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, Bags must have sticker attached.  944 sm"
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs., Bags must have sticker attached.  944 sm"
Bloomington,Waste_Sanitation,Bags must have sticker attached.  944 sm
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, Bags must have sticker attached.  944 sm"
Bloomington,Waste_Sanitation,Bags must have sticker attached.  944 sm
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, Bags must have sticker attached.  944 sm"
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs., Bags must have sticker attached. TOO HEAVY! sm 944"
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, Bags must have sticker attached.  sm 944"
Bloomington,Waste_Sanitation,Bags must have sticker attached. 954
Bloomington,Waste_Sanitation,Brush MUST be tied in 2X4 bundles.  Cut down.  954
Bloomington,Waste_Sanitation,Bags must have sticker attached.  954
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, Exceeds can limit of 32 gallons.  954"
Bloomington,Waste_Sanitation,Bags must have sticker attached.  954
Bloomington,Waste_Sanitation,Bags must have sticker attached.  954
Bloomington,Waste_Sanitation,Bags must have sticker attached.  954
Bloomington,Waste_Sanitation,Bags must have sticker attached. 954
Bloomington,Waste_Sanitation,Bags must have sticker attached.  Trash must have tags on it.
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, Exceeds can limit of 32 gallons.952"
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, exceeds can size of 32 gallons. 952"
Bloomington,Waste_Sanitation,Bags must have sticker attached.
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, 952"
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, Exceeds can size of 32 gallons.  952"
Bloomington,Waste_Sanitation,Yardwaste must have sticker attached.  952
Bloomington,Waste_Sanitation,Bags must have sticker attached.   Must be bagged or in cans.
Bloomington,Waste_Sanitation,Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,"Exceeds weight limit of 40 lbs, Bags must have sticker attached.  955"
Bloomington,Waste_Sanitation,Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,Bags must have sticker attached.  955
Bloomington,Waste_Sanitation,"Recyclables & non-recyclables waste mixed., Recyclable items not properly sorted.  943"
Bloomington,Waste_Sanitation,"Recyclable & non-recyclables waste mixed., Recyclable items not properly sorted."
Bloomington,Waste_Sanitation,"Recyclables & non-recyclable waste mixed, recyclable items not properly sorted.  943"
Bloomington,Waste_Sanitation,Recyclables items not properly sorted.  943
Bloomington,Waste_Sanitation,Must have stickers (2) on large items See brochure.  Larry Baker Asst. Dir. Sanit.
Bloomington,Waste_Sanitation,Bags must ahve sticker attached.  Must have sticker (2) attached to large items  Larry Baker Assist Sanit. Director.
Bloomington,Waste_Sanitation,Bags must have sticker attached.  Must have stickers (2) attached to large items  See Brochure Larry Baker Assist Direct. Sanit.
Bloomington,Waste_Sanitation,Bgas must have sticker attached.  No sticker on trash.  Larry Baker
Bloomington,Waste_Sanitation,"Bags must have sticker attached.  LDB No sticker
Notice was for 616?"
Bloomington,Waste_Sanitation,Bags must have sticker attached.  Must have sticker on trash LDB Assist Dir. Sanit.
Bloomington,Waste_Sanitation,Bags must have sticker attached.  Must have stickers on trash cans/bags.  LDB Assist Dir. Sanit.
Bloomington,Waste_Sanitation,"Notice was for # 806/no such # 
Bags must have sticker attached.  Must have stickers on trash bags.  LDB."
Bloomington,Waste_Sanitation,Bags must have sticker attached.  Must have stickers on trash.  LDB
Bloomington,Waste_Sanitation,Bags must have sticker attached. Must have (2) two sticker on Large items.  LDB.
Bloomington,Waste_Sanitation,Bags must have sticker attached.  Must have stickers on bags/cans two (2) sticker on large items.  LDB.
Bloomington,Waste_Sanitation,Notice was for 2820 & 2820 1/2 No # listed as 2820 1/2.  Recyclables & non-recyclables waste mixed.  Items are not included in recycling program.  Recyclable items not properly sorted.  Mixed non recyclables.
Bloomington,Waste_Sanitation,Recyclables & non-recyclables waste mixed.  Items are not included in recycling program.  Recyclable items not properly sored  Non-recyclables.  945
Bloomington,Waste_Sanitation,Recyclables & non-recyclables waste mixed.  Items are not included in recycling program.  Recyclable items not properly sorted.  Trash mixed with recycle.  945
Bloomington,Waste_Sanitation,Recyclables & non-recyclables waste mixed.  Recyclable items not properly sorted.
Bloomington,Waste_Sanitation,Bags must have sticker attached. 955
Bloomington,Waste_Sanitation,bags must have sticker attached.
Bloomington,Traffic_Signals_Signs,Trees and a bush block the view for drivers and pedestrians.
